A.geneID	CLL_1	GCBC_129	GCBC_134	GCBC_135	GCBC_136	GCBC_137	GCBC_138	CLL_25	CLL_26	CLL_27	CLL_28	CLL_29	CLL_30	CLL_4	CLL_5	CLL_6	CLL_92	CLL_93	CLL_94	CLL_95	CLL_96	CLL_97
ENSG00000006118	0.00284424	0.541272	0.571999	0.382135	0.640455	0.515349	0.589965	0	0.0225885	0.00352485	0.0571239	0.336985	0.0147712	0.00940151	0.0016322	0.0075592	0.00344718	0	0.00403959	0.0324961	0	0.0208137
ENSG00000006125	66.0647	37.9109	31.467	29.1115	28.3284	29.954	27.1447	51.7067	59.9842	39.2087	58.0696	58.6362	73.6087	49.6801	38.3259	50.7827	38.1742	65.458	31.0134	48.8655	34.4758	42.5969
ENSG00000006128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006194	9.16262	7.61537	7.62722	7.85841	7.77471	7.90391	7.95184	11.1729	12.7962	9.92107	11.6103	10.7626	11.124	11.5848	11.6371	9.59704	10.0324	11.3553	10.9365	12.2546	11.1018	11.9923
ENSG00000006210	0.00165121	0.00871261	0	0	0.00232815	0.00449062	0.00470906	0	0.0122006	0	0.323475	0	0.0215413	0	0	0	0	0	0	0	0	0.00263483
ENSG00000006282	16.1815	5.89749	9.13056	8.39747	8.7446	7.8257	11.7218	7.07852	11.7967	12.1696	9.10128	16.3424	7.8217	21.3619	18.519	12.6963	14.6326	26.8432	21.9768	26.8369	14.1418	15.7633
ENSG00000006283	0	0.00812117	0.0137538	0.0135779	0.00645605	0.0113642	0.00851217	0	0.00402233	0.00121428	0	0.00392091	0	0.0133461	0	0.00113221	0.00516313	0.00491688	0.000232709	0.0158324	0	0.00324734
ENSG00000006327	0.0603372	0.249459	0.208492	0.435472	0.300847	0.226802	0.299174	0.164831	0.0789999	0.345452	0.17717	0.449833	0.19729	0.0616508	0.29451	0.0234366	0.054252	0.103329	0.147713	0.0088177	0.860037	0.12716
ENSG00000006377	0	0.00381021	0.00387171	0	0.00403865	0	0.00816883	0	0	0.000594472	0	0	0.00622798	0	0	0	0	0	0	0	0	0
ENSG00000006432	15.5098	2.82066	3.33748	3.34188	3.70717	3.39418	2.85298	13.5856	12.8747	8.21223	11.4254	7.84506	10.484	13.5624	12.3027	17.6374	6.11847	8.516	4.63657	9.74784	10.0549	7.95837
ENSG00000006451	6.31632	8.87907	8.55952	7.52014	9.18966	8.75234	8.40622	5.83035	5.24671	10.1367	8.28146	11.9963	12.0734	4.663	4.55483	4.4614	14.0428	7.6561	6.70247	3.25956	9.9827	4.39809
ENSG00000006453	0	17.0636	12.7879	13.4864	11.0057	10.8572	16.0193	0.0116073	0	0.017663	0.0388547	2.38357	0.00746155	0.0057464	0.00247347	0.00259656	0	0.0348235	0	0.00679246	0	0.0231304
ENSG00000006459	15.0079	3.41987	4.49553	4.96136	4.13922	6.21827	4.72275	59.0317	46.4356	32.4416	46.6738	23.4545	33.6335	24.1698	22.0299	36.5521	14.6422	15.1553	18.3909	40.477	34.1929	21.0516
ENSG00000006468	0	0.00305211	0.00972075	0.00420392	0.00651849	0.00628656	0.00797921	0.00220491	0.0702049	0.021642	0	0.0187829	0.00223381	0	0.0123416	0	0	0	0.003204	0	0	0
ENSG00000006530	3.11491	5.69894	5.7951	6.13338	6.13683	6.16656	6.45107	2.65008	2.608	2.76388	2.40179	4.16993	3.47981	3.51561	2.66738	2.68728	3.56423	3.74841	2.61097	2.71162	2.52839	2.8869
ENSG00000006534	1.34587	0.0395868	0.0727128	0.0561544	0.0196768	0.0337768	0.0413444	0.10246	0.685489	1.18723	0.341007	0.996506	0.652644	0.9574	1.04135	0.60827	0.375752	0.883386	0.574531	1.91049	0.084763	0.914256
ENSG00000006555	1.85751	0.276791	0.535582	0.535114	0.311099	0.548929	0.407624	1.27913	1.46247	1.97505	1.28046	1.31148	2.16355	1.37964	1.78642	0.449882	1.108	2.27024	1.13147	1.729	0.700536	2.00438
ENSG00000006576	17.6637	16.5304	17.9673	17.3643	22.3315	19.3601	19.5235	24.6129	18.2439	17.5782	18.0464	20.8189	24.8629	16.6633	22.873	27.9663	12.9076	10.58	14.4783	24.7245	21.8506	16.9502
ENSG00000006606	0	0	0	0	0	0	0	0	0	0.0442884	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006607	11.6012	7.5136	8.08514	8.52742	10.0867	8.6523	8.29143	13.8504	11.4586	8.95686	8.54401	13.3406	7.68397	12.6478	14.1913	14.5312	9.16	9.25752	10.2445	10.2655	15.2514	11.1746
ENSG00000006611	0	0	0	0	0	0	0	0	0.00183581	0	0	0	0.00429256	0	0	0	0	0	0	0	0	0
ENSG00000006625	6.69843	9.35549	9.43281	10.826	11.8816	10.6371	10.2297	3.45762	4.70908	12.7316	4.00879	11.6756	10.4993	5.07363	3.62982	3.63038	24.1187	11.3367	13.3193	4.87602	3.71558	5.00802
ENSG00000006634	4.49985	11.2412	10.7989	10.9647	12.9288	11.4656	11.7247	17.0275	10.359	17.3388	7.63931	13.215	9.74774	11.2446	12.8465	7.89239	6.24286	4.50624	29.4495	23.4044	29.7893	12.6954
ENSG00000006638	10.6845	0.0797361	0.135496	0.0437561	0.123849	0.0675612	0.034331	4.33133	3.42355	5.2853	8.20278	0.241818	9.68826	2.45486	3.17733	10.52	13.1809	11.7334	2.54067	4.25715	1.80852	6.08721
ENSG00000006652	6.60615	2.77116	3.88698	3.88044	4.68445	3.26388	4.55298	19.7842	10.5507	19.0374	7.80602	13.1824	9.30974	6.64354	6.95	6.79404	9.10122	4.81474	15.6816	16.6768	13.6971	14.2589
ENSG00000006659	0.00445586	0.0241961	0.0123758	0	0	0.0249003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006695	8.34005	6.17801	6.55294	5.37586	5.60925	5.34852	5.5803	7.85818	9.94646	7.09845	8.7319	9.19161	9.26326	6.4827	6.14029	10.7821	9.26905	10.9235	11.9189	6.67326	6.70249	6.74888
ENSG00000006704	0.018234	0.436281	0.597559	0.363222	0.257364	0.151427	0.474529	0.0736114	0.0056168	0.0255582	0.00460469	0.887154	0.00661136	0.0227931	0.215669	0	0.059736	0.236339	0.0355606	0.0225694	0	0.0958111
ENSG00000006712	55.5183	45.6092	41.242	43.7433	38.6459	39.7294	39.2159	32.3535	36.5106	54.7144	38.5324	67.6214	38.4892	36.2464	36.5915	37.3379	67.1459	54.222	32.8808	39.1185	39.4284	64.0146
ENSG00000006715	11.6344	8.24945	8.56447	8.15587	8.53831	9.04328	9.00239	7.2466	9.90249	10.8095	7.92437	18.4911	13.0058	8.71709	12.2288	8.89377	14.299	8.92939	5.03171	6.8294	3.65583	4.67441
ENSG00000006740	97.372	6.22546	5.82123	4.38008	6.30289	5.60201	7.85626	11.6019	21.3014	17.6953	20.4285	23.4408	36.6098	59.0321	23.5314	21.3286	39.0879	23.248	13.1826	21.9178	10.9375	27.8163
ENSG00000006744	18.8099	32.8678	28.8707	27.0537	27.1489	29.1663	27.4638	11.1962	13.3337	15.5568	12.8129	13.7796	15.3683	19.5907	19.0216	17.4204	11.9962	18.3104	10.0711	18.6431	12.5804	20.573
ENSG00000006747	0	0.0287785	0.0672406	0.0327006	0.209405	0.0733538	0.083685	0.00364836	0	0.784269	0	0	0.00184809	0	0	0	0	0	0	0	0	0
ENSG00000006756	6.01074	0.292002	0.396731	0.569792	0.233951	0.283923	0.314927	2.81891	1.88467	6.60538	2.8106	5.38856	4.10499	7.20992	2.51413	0	4.84401	3.45506	1.58755	3.78017	0.796863	4.553
ENSG00000006757	2.35654	1.84267	1.7391	1.75827	1.78478	1.72573	2.11805	2.97968	1.74839	2.46906	3.88964	2.48312	4.48995	1.43705	2.41031	1.69567	4.63334	3.26448	3.2453	2.54411	1.84289	1.56906
ENSG00000006788	0.00778012	0.00413968	0.013615	0.00402134	0.00658181	0.00528969	0.0088752	0.00997394	0.0114972	0.0107646	0.00718895	0.00366598	0.0133977	0.0161382	0.00747691	0.0129162	0.00592166	0.0206772	0.00592027	0.0256656	0.0105019	0.0309871
ENSG00000006831	6.39402	19.5824	19.6517	16.778	20.1387	18.2017	16.9626	8.62746	7.68558	7.75252	8.99443	9.74688	10.2123	7.03022	9.68333	7.77058	10.2793	6.98119	7.07993	10.1437	5.16307	9.35
ENSG00000006837	0.777948	0.342155	0.418151	0.564694	0.667166	0.479371	0.690825	1.02246	0.666085	0.978032	0.626485	0.632654	0.926059	0.513912	0.693222	0.914935	1.10282	0.606055	1.05843	0.515488	0.791162	0.515503
ENSG00000007001	0.00180411	0.00079995	0.0014752	0.000604398	0.000565274	0.00536075	0.00085752	0.00387193	0	0	0	0	0	0	0.000802687	0	0	0.000807203	0.005418	0.000624545	0.00330715	0
ENSG00000007038	0	0.907138	4.48851	1.52947	2.32566	3.75264	0.80689	0.0323372	0	0.192606	0	0	0.0473215	0	1.26022	0	0	0.0121347	0.0156633	0	0	0
ENSG00000007047	5.20509	6.00738	5.53863	5.68827	5.42339	5.55271	5.32574	5.96125	5.00167	5.30241	6.3322	5.41406	7.17645	5.55022	5.64372	6.72181	5.35292	6.57342	5.38165	7.79683	6.11369	8.51638
ENSG00000007062	0.00823931	0.00176774	0.00179628	0.00322836	0.00298547	0.00699935	0.0205414	0.021809	0.171771	0.0750113	0.0148172	0.00289437	0.0733732	0.000367815	0.195422	0.00721601	0.0318279	0.00961096	0.0186499	0.0180326	0.021227	0.00797328
ENSG00000007080	24.3756	22.9594	19.9984	24.2082	19.4456	19.7352	16.8374	10.5181	13.865	20.0951	14.4445	21.1517	21.6805	20.6089	25.3962	18.5365	35.5933	34.8498	31.6789	15.0813	29.5222	24.2134
ENSG00000007129	17.8595	8.75	8.30642	6.80171	7.25295	7.81279	5.64332	8.73587	9.50903	10.7576	12.308	9.81627	8.19538	8.63233	9.41971	8.22481	26.4508	18.9055	18.3728	14.0139	6.6125	18.6929
ENSG00000007168	32.4081	27.5029	28.15	28.3558	30.692	29.6725	32.1317	50.8743	35.7208	32.0476	38.3184	33.5261	35.2901	33.6339	35.6778	31.301	29.4512	30.5075	26.3935	29.7062	27.6533	26.2744
ENSG00000007171	0.0449484	0.00811897	0.0127907	0.00305693	0	0.0128675	0.0150452	0.0456949	0.0821554	0.0918134	0.148135	0.0202879	0.0241413	0.541571	0.198724	0.63074	0.0739449	0.0456879	0.141408	0.388388	0.0926597	0.512462
ENSG00000007174	0	0.000773934	0	0.00225543	0	0	0.000829632	0.000757527	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000007202	45.4351	54.337	49.2585	46.897	43.2602	46.5496	40.6496	41.487	47.9961	33.454	43.7149	63.1176	38.5677	32.248	34.3988	41.3354	24.9629	33.0819	22.1596	50.5497	27.8727	43.1911
ENSG00000007216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000007237	0.0244535	1.1548	0.877763	0.685179	1.0203	0.809293	0.990016	0.0146947	0.071948	0.506533	0.000753179	0.00866487	0.665308	0.00112803	0.853646	0	0.0398218	0.0292415	0.00610092	0.00161338	0.0209492	0.00312162
ENSG00000007255	34.2316	17.3141	14.5451	20.2774	17.4195	16.1656	17.9184	19.8227	21.7148	28.3345	18.2434	32.6871	33.175	54.3671	48.5701	32.7549	66.0689	76.9885	93.4822	19.9615	53.3025	30.6574
ENSG00000007264	0	0.109676	0.201071	0.145568	0.142309	0.226695	0.259722	0.0102402	0.0415424	1.51788	0.0146962	0	0.827052	0	1.29944	0	0.0878456	0.0114513	0.0148803	0.011779	0.00805079	0.0214707
ENSG00000007306	0	0.0591008	0.140845	0.0426328	0.0367381	0.00507123	0.0691329	0	0	0	0	0	0	0	0	0	0	0	0.00302398	0	0	0
ENSG00000007312	288	999.713	896.979	896.84	782.682	726.372	766.353	71.9491	121.557	207.982	140.55	208.882	133.039	337.368	249.401	187.054	586.539	755.156	248.234	118.12	99.6385	310.454
ENSG00000007314	2.32009	2.1081	2.31395	1.75487	2.48269	2.14155	2.30842	1.8244	1.27674	1.17874	2.6999	0.408992	0.455218	2.88027	1.57019	4.98701	1.97095	1.93933	0.479535	1.55415	0.370021	2.85301
ENSG00000007341	2.64356	1.11503	1.42372	1.13644	1.16278	1.19639	1.29659	2.45055	2.18674	2.95924	2.16068	2.00102	2.07819	2.00771	2.35849	2.69513	2.58236	2.51007	4.08919	2.97969	1.74264	1.95627
ENSG00000007350	0.13221	0	0.029268	0.00592237	0	0	0	0.142163	0.12436	0.680808	0.0578279	0.0621242	0.663045	0.43458	0.233865	0.251434	1.11767	0.315463	0.0925697	0.123694	0.198934	0.103799
ENSG00000007372	0	0.114872	0.0979066	0.150917	0.140713	0.137463	0.176317	0	0.00123454	0.000242734	0	0	0	0	0	0	0	0	0	0	0.00121788	0
ENSG00000007376	12.4115	25.0514	19.506	24.8103	20.3585	21.4077	20.4438	6.57783	7.13395	10.3968	7.89293	8.15317	9.76039	11.6047	9.86934	11.2038	12.4378	14.1194	8.18357	10.2453	8.34401	16.3917
ENSG00000007384	0.469151	0.0976112	0.102665	0.0860229	0.0594702	0.0747045	0.110924	0.178916	0.119778	0.15518	0.149913	2.18066	0.0980908	0.615374	0.582325	0.286753	0.116702	0.122599	0.152899	0.687397	0.177841	0.451924
ENSG00000007392	25.4797	12.4176	16.332	18.3014	19.9797	18.545	24.1331	21.8683	24.192	52.9946	26.7047	10.0317	18.8731	29.219	29.3033	36.8641	24.5443	27.5457	32.1587	28.2959	19.947	48.3198
ENSG00000007402	0.0984273	0.0781999	0.110174	0.149748	0.0834318	0.0733519	0.0763556	0.362541	0.0691048	0.348966	0.228767	0.0184409	0.26074	0.069394	0.447239	0.140784	0.0568793	0.118502	0.161472	0.174773	0.0725617	0.315417
ENSG00000007516	46.0202	0.958999	1.31722	0.999298	1.43326	1.09663	1.36602	41.6495	58.5209	31.2189	76.1086	4.82944	21.4541	20.1834	46.7862	48.5478	34.8661	32.0324	29.6796	94.4554	31.6689	207.251
ENSG00000007520	42.0656	40.9643	41.6503	42.4855	38.5609	40.4081	34.4134	23.4601	23.1883	33.8581	28.8428	31.4207	42.8865	32.2355	28.5233	30.8995	62.1173	61.4598	61.4428	24.6292	34.7975	40.5409
ENSG00000007541	6.80442	12.4522	12.503	13.545	13.7383	13.9857	14.1141	5.58801	5.24145	5.95913	5.96237	5.51415	4.36259	6.64882	6.7004	8.51332	6.53337	7.90405	4.91582	6.72813	6.4966	11.4027
ENSG00000007545	25.0368	10.8313	12.0676	11.7021	11.3215	12.4584	11.8693	15.1465	22.2492	21.751	19.2264	26.1323	16.4653	36.2075	17.3221	24.8729	13.9085	17.4326	12.4841	21.3826	23.0208	22.3127
ENSG00000007866	0.0158058	0.115652	0.107758	0.115559	0.0968252	0.106435	0.126781	0	0	0.0112187	0.0199793	0.158225	0.0352599	0	0.0285459	0.00721772	0.00822864	0.0390242	0	0.011056	0	0.0153881
ENSG00000007908	0	0.00716543	0.0145622	0.0106915	0.00607603	0.00585984	0.0291882	0	0	0	0.00663652	0	0	0	0	0.00239751	0	0.00260294	0	0	0	0
ENSG00000007923	13.6557	17.2896	15.8556	18.1055	17.9768	17.9373	18.4838	10.1728	9.97104	11.6789	10.4002	9.73893	9.43753	10.4181	11.2529	15.0411	9.11005	11.9131	7.73299	14.1365	6.66246	17.6796
ENSG00000007933	0	0.00758961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000007944	17.247	8.26763	10.4452	15.2255	10.4119	10.5904	9.20073	61.1935	52.5574	56.7902	53.2065	48.1927	37.2399	47.4006	15.2528	51.6587	33.7228	41.2296	47.7809	54.1795	27.673	58.9178
ENSG00000007952	0.37449	0.0337758	0.0478031	0.0981955	0.10821	0.0570848	0.105798	0.152807	0.424487	0.243196	0.589919	0.0843029	0.271739	2.02859	1.84559	0.742431	0.0866865	0.154093	0.823215	0.599743	0.229725	1.02165
ENSG00000007968	1.49295	40.1708	38.0949	36.9363	36.9088	32.5223	27.5354	0.502921	0.520215	0.930234	0.274267	1.38491	0.859659	0.561657	0.607384	0.512383	0.471281	0.367534	0.282257	1.06369	0.119049	0.533292
ENSG00000008018	72.0397	51.7039	48.9844	57.9889	56.7079	51.3757	53.1824	54.0132	53.1789	64.1266	45.9633	64.3491	68.5006	86.5754	105.639	53.0973	126.335	89.0338	183.556	48.3283	124.815	51.9825
ENSG00000008056	0.0123144	0.0163807	0.0166451	0.0198905	0.0147873	0.024978	0.00877978	0	0.11658	0.0597757	0	0.0145063	0.0334689	0.010651	0.1054	0.00342555	0	0	0	0.00507794	0	0.00491249
ENSG00000008083	13.4824	3.53796	4.658	4.20747	2.53366	4.27461	2.95648	17.6876	14.9964	14.4828	25.6813	8.25765	9.88587	15.4607	11.4651	11.2026	7.01276	11.6364	7.1992	18.7245	9.81113	18.2752
ENSG00000008086	0.164691	0.15636	0.149203	0.171108	0.141406	0.169039	0.129854	0.00271096	0.0105	0.283145	0.0019453	0.332717	0.115737	0.32687	0.159799	0	0.407966	0.305089	0.291197	0.0593244	0.019182	0.277356
ENSG00000008118	0	0.00491084	0.0149703	0.0190818	0.0103411	0.0251003	0.0368498	0	0	0.00319248	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000008128	18.8393	34.4314	34.6596	21.5501	36.9458	37.7901	43.9262	38.5664	34.292	53.3549	33.5144	28.9909	25.8024	24.6576	24.7631	25.5918	29.3696	16.7674	31.9039	39.2883	48.4372	52.999
ENSG00000008130	31.4644	45.7087	45.0929	48.825	45.3099	49.006	46.7866	20.2571	24.4972	37.7192	24.5962	30.0898	32.8029	31.6988	23.5976	29.806	36.4953	40.3011	15.7423	26.5312	18.1331	40.6827
ENSG00000008196	0	0	0	0	0	0	0	0	0	0	0.011629	0	0	0	0	0	0	0	0	0	0	0.0102377
ENSG00000008197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00626636	0	0	0	0	0	0	0
ENSG00000008226	0.145767	0.0188395	0.0162608	0.0261602	0.0194901	0.0417285	0.0356262	0.0951032	0.082556	0.149598	0.17326	0.0612015	0.0670669	0.0672999	0.151774	0.127091	0.0687984	0.150367	0.0406214	0.138509	0.0452348	0.221949
ENSG00000008256	0.0872254	2.11828	1.1493	0.841979	1.85834	1.76507	1.05351	0.213533	0.140805	0.353372	0.117756	0.377164	0.173085	0.0998332	0.179691	0.129647	0.125092	0.110797	0.0516677	0.13136	0.0464563	0.0985443
ENSG00000008277	0.0726693	0.0981305	0.175493	0.162703	0.102332	0.123806	0.125532	0.154628	0.0275652	0.0391753	0.190326	0.010108	0.0507587	0.0268164	0.0355866	0.180762	0.0112594	0.0506508	0.0126279	0.290718	0.0670465	0.0857883
ENSG00000008282	47.1566	143.161	165.044	137.602	140.518	139.861	158.042	77.3983	64.1548	43.9392	66.6085	21.0864	88.2088	63.9574	83.1087	36.5542	96.0346	82.2288	85.9873	50.7829	114.851	43.6588
ENSG00000008283	0.00371398	0.282293	0.46411	0.51874	0.300632	0.299026	0.330695	0.174854	0.0291572	1.5637	0.142705	2.86411	0.203229	0.0899881	0.732438	0	0.400968	0.0852464	0	0.00918897	0.0224762	0.116928
ENSG00000008294	7.43647	6.91915	7.12702	6.85253	6.97755	6.7367	6.27501	11.0523	9.11658	9.62302	9.77163	8.69429	8.66542	11.4833	10.2104	8.3931	8.69967	5.21568	6.77572	10.4507	10.01	6.68271
ENSG00000008300	13.2038	1.05041	1.46841	0.874557	1.24462	0.873914	1.44487	1.4924	5.7415	4.58303	9.75469	3.79719	0.892399	7.54726	5.91373	15.4181	4.84251	0.46451	2.27115	2.0088	4.03472	3.69654
ENSG00000008311	0.123617	0.604545	0.514266	0.409601	0.562977	0.542244	0.679964	0.00461826	0.0556493	0.0510239	0.039745	0.00337985	0.076233	0.254894	0.0484428	0	0	0.0207963	0.811659	0.00709872	0	0
ENSG00000008323	0	0	0.00783658	0	0	0	0.00928121	0	0.0042838	0.00200541	0.00280951	0	0	0	0	0	0.0117673	0	0	0	0	0
ENSG00000008324	16.5797	9.69252	12.2135	14.4627	14.5409	12.1925	15.0399	20.3478	16.4989	20.3718	15.1895	24.1755	19.8173	19.5702	12.5805	9.77025	29.4001	22.0516	48.6886	11.7131	50.6346	11.2576
ENSG00000008382	10.7471	10.5357	8.81242	11.3326	8.72658	9.63283	8.26456	6.86811	7.6394	7.5525	9.14249	7.21516	11.0578	8.97466	8.90672	8.41321	11.7901	15.8021	10.9277	14.34	12.2045	13.7445
ENSG00000008394	0	0.0857606	0.0393187	0.0540142	0.0415882	0.0341981	0.0214211	0.00854936	0.00490564	0.10032	0.0544222	0	0.0656728	0.00722786	0.0916877	0	0.0298707	0.0188214	0	0.010951	0.00896191	0.0105942
ENSG00000008405	0	0.28782	0.395664	0.361587	0.303682	0.436838	0.34512	0.0167542	0.0295137	5.39387	0.00601115	7.87611	0.302784	6.2624	2.43305	0	5.21266	3.30299	0	0	4.24661	0.0030727
ENSG00000008438	0	0.0182519	0.0185466	0	0	0	0	0	0	2.0342	0	0	0.798352	0	0.723931	0.00783731	0	0.0497271	0.0427912	0	0	0
ENSG00000008441	0.67476	0.0510614	0.0782311	0.0745985	0.0591918	0.07367	0.0983553	0.838834	0.38359	0.429855	0.66094	1.16274	0.960149	0.698649	0.700915	0.28981	0.352541	0.146628	0.167786	0.0384408	0.222467	0.375769
ENSG00000008513	44.6321	6.27703	10.472	8.01757	7.01889	8.09854	7.22859	26.8377	22.5156	19.9563	48.2928	27.4213	33.3839	13.9511	31.9249	37.5032	26.8594	44.2086	18.1343	35.5559	14.0867	26.4798
ENSG00000008516	0.0215015	0.248134	0.400649	0.461683	0.336878	0.272233	0.216964	0.00513874	0	1.60221	0.0250006	0.0432738	0.24774	0.0110451	0.49724	0.00532845	0.0121495	0.22469	0.0702912	0.00789875	0.0161601	0.0344117
ENSG00000008517	0.00903053	3.62748	8.16223	4.94736	3.18596	6.81779	3.04919	0	0.0170604	14.3414	0.302957	0.315495	10.0512	0	20.6122	0.0411066	1.69653	0.0371907	0.481651	0.0253897	0.122729	0.0947784
ENSG00000008710	11.8464	5.8385	6.30689	6.10431	6.18952	6.13434	7.35072	8.95643	6.53827	7.21883	8.80163	6.51143	6.20273	11.1202	8.77547	14.2325	3.63992	4.88745	3.53495	5.86884	6.6544	11.3537
ENSG00000008735	0.23436	0.146075	0.149429	0.114598	0.140985	0.124009	0.223924	0.433654	0.267895	0.521251	0.272727	0.50196	0.132257	0.393168	0.394237	0.94452	0.300099	0.22727	0.288866	0.737813	0.280258	0.636908
ENSG00000008838	20.256	34.7086	30.5438	34.3399	28.3507	30.8623	28.932	11.9497	15.7032	15.0386	12.4285	12.7605	15.0472	22.2447	17.495	21.4296	14.1663	19.4646	10.7749	18.018	12.3942	24.0349
ENSG00000008853	117.3	45.7468	38.0387	41.7753	37.876	39.7882	41.5776	18.0285	48.5905	23.7272	80.5986	28.2086	39.4364	36.3373	40.9563	31.3987	52.5876	54.9736	14.6048	38.8873	11.6694	55.598
ENSG00000008869	26.4512	12.1601	13.7642	11.8245	14.2439	14.748	14.3744	30.0571	31.4258	32.5061	29.5732	37.2279	29.9163	26.318	30.1184	29.3512	12.6013	19.8631	10.7525	19.8072	11.0334	18.2613
ENSG00000008952	44.9959	32.0522	36.3452	32.7431	34.8912	29.4187	33.4747	77.8607	68.0559	76.1978	73.6412	25.3533	80.2814	31.0551	48.0171	30.2879	45.1386	38.1647	60.3926	36.6108	27.6684	37.298
ENSG00000009307	142.401	97.0722	85.2154	89.7009	89.8647	87.7795	87.6042	224.464	229.694	153.874	231.647	201.517	217.112	120.742	171.02	147.105	130.671	198.783	196.172	217.149	261.095	174.887
ENSG00000009335	13.9379	13.3006	11.5626	11.9178	12.1473	11.633	11.7244	15.58	14.718	11.9599	16.1614	15.2258	17.7008	10.6206	12.2835	13.8737	15.433	11.0709	8.68868	14.2869	9.3402	10.3352
ENSG00000009413	13.4102	5.69	5.26681	5.15063	5.55854	5.34708	4.77859	14.3931	11.1083	8.46515	9.75064	11.156	10.8455	16.1223	10.7701	11.9789	6.4549	8.26986	6.81254	11.5683	6.48131	6.01044
ENSG00000009694	0	0.0364269	0.0967965	0.0638287	0.042881	0.115684	0.0562132	0	0	0.0548913	0	0	0.0349122	0	0.0326694	0	0	0	0	0	0.00258517	0
ENSG00000009709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000009724	0.00842826	0.0083673	0.0094238	0.0245245	0.00983013	0.025281	0.0229318	0.0979571	0.0480515	0.0611606	0.0449519	0.00184942	0.0243555	0.121015	0.119505	0.0777144	0	0.0160212	0.065132	0.352556	0.060021	0.141535
ENSG00000009765	0	0.0451067	0.0114351	0.0240975	0.00672134	0.00518575	0.0132687	0.0432151	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0450014
ENSG00000009780	4.89713	3.55934	4.81983	5.21256	5.71345	5.94022	5.59948	10.5479	8.18032	9.90109	8.05534	7.05663	8.51428	4.41786	4.3676	5.41475	7.32394	5.16913	7.53281	6.97509	9.41263	5.29623
ENSG00000009790	48.4067	12.5898	17.2885	16.8443	15.621	17.843	16.6028	9.01956	25.0832	58.6827	26.0591	18.9143	25.1525	36.3205	25.7882	46.9355	66.2999	48.6042	38.0736	35.6381	13.4365	43.6696
ENSG00000009830	2.56253	2.21334	2.90678	3.32433	3.71314	3.59448	4.76655	2.58721	2.062	4.10324	3.00558	1.98532	2.1145	2.55324	3.66301	3.65767	1.94322	2.88466	1.94859	3.39243	2.06241	4.70654
ENSG00000009844	6.00827	9.32559	8.19151	8.41268	8.89457	8.34236	7.88674	5.50685	4.50401	6.85633	4.48907	5.98965	7.94606	4.53868	6.00387	4.16062	10.7659	7.53115	6.95366	3.8667	7.34331	3.6688
ENSG00000009950	0	0	0.00277332	0	0	0.00111599	0.00585136	0	0	0.00327647	0	0.00152537	0	0.00236616	0.0246474	0	0.00520549	0	0	0.00169212	0	0.00307754
ENSG00000009954	26.5256	70.1114	56.2336	52.7218	52.4939	54.1175	47.1366	29.0891	32.8648	25.6588	41.0541	29.1649	31.9572	15.2106	18.5073	24.5178	26.5096	28.1908	23.4024	27.5597	21.8217	26.3544
ENSG00000010017	30.7602	24.4645	22.4488	23.6652	22.837	21.9312	23.8707	29.3742	34.4154	35.2206	30.5838	35.0244	39.3734	42.143	27.9089	30.8161	31.2755	26.5545	40.9089	39.9623	45.2102	27.1015
ENSG00000010030	0	1.60974	1.93096	1.45464	1.49991	2.3568	1.42315	0.00446555	0	0.0867261	0.0128174	0	0.0445169	0	0.325271	0	0.0739052	0	0.977759	0	0.0228434	0.00996052
ENSG00000010072	1.74329	3.24969	3.21231	3.63577	4.00218	3.71887	2.9684	6.90181	4.96161	4.90986	2.56936	5.0417	3.34246	2.59107	3.84145	2.19177	2.7424	2.34913	9.3537	6.71251	4.8614	4.39308
ENSG00000010165	12.7252	21.6284	18.3244	19.7355	18.2157	19.9815	18.3203	3.38999	3.91006	7.31482	4.26239	7.31654	5.94508	4.1336	4.2553	4.88402	12.8164	11.6606	3.81985	6.37103	2.73536	7.33784
ENSG00000010219	4.75772	1.66221	1.78039	2.11878	2.21609	1.89422	2.32183	2.43234	3.78346	7.5722	2.98088	2.55491	3.80586	7.77669	4.95985	5.37653	12.6879	6.20752	7.0228	2.03545	2.82208	4.44736
ENSG00000010244	28.4305	29.111	27.9772	30.1559	31.2405	29.0608	31.923	25.6333	32.744	29.863	22.0325	35.9726	22.6855	33.0022	38.8368	31.1618	30.828	28.9845	50.7442	32.4683	47.8544	22.7166
